date,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
14-Sep,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290909091,0,0,0,
15-Sep,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190909091,0,0,0,
16-Sep,0,0.1,0,0,0.028571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,
17-Sep,0,0.05,0,0,0.085714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009090909,0,0,0,0.036363636,0,0,0,
18-Sep,0,0.033333333,0,0,0.185714286,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009090909,0,0,0,0.036363636,0,0,0,
19-Sep,0,0,0,0,0.371428571,0,0,0.042857143,0,0,0.5125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036363636,0,0,0,
20-Sep,0,0,0,0,0.314285714,0,0,0.114285714,0,0,0.375,0,0,0,0.022222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018181818,0,0,0,
21-Sep,0,0,0,0.016666667,0.271428571,0.028571429,0,0.014285714,0,0,0.25,0,0,0,0.277777778,0,0,0.018181818,0,0,0,0,0,0,0,0,0,0,0.009090909,0,0,0,
22-Sep,0.05,0,0,0.116666667,0.228571429,0.028571429,0,0,0.057142857,0,0.2,0,0.025,0,0.533333333,0,0,0.109090909,0,0,0,0,0,0,0,0,0,0,0.009090909,0,0,0,
23-Sep,0,0,0,0.05,0.157142857,0.028571429,0,0,0.028571429,0,0.1,0,0.05,0,1.022222222,0,0,0.145454546,0,0,0,0.145454546,0,0,0,0,0,0,0.009090909,0,0,0,
24-Sep,0,0,0,0.016666667,0.157142857,0.014285714,0,0,0.1,0,0.075,0,0.0375,0,1.066666667,0,0,0.236363636,0,0,0,0.145454546,0,0,0.045454546,0.036363636,0,0,0.009090909,0,0,0,
25-Sep,0,0,0,0.216666667,0.157142857,0,0,0,0.114285714,0,0.05,0,0.05,0,0.733333333,0,0,0.209090909,0,0,0,0.045454546,0,0,0.036363636,0.027272727,0,0,0.009090909,0,0,0,
26-Sep,0,0,0,0.133333333,0.142857143,0,0,0,0.071428571,0,0.025,0,0.05,0,0.488888889,0,0,0.2,0,0,0.018181818,0,0,0,0,0,0,0,0.009090909,0,0,0,
27-Sep,0,0,0,0.033333333,0.242857143,0,0,0,0.028571429,0,0.025,0,0.05,0,0.3,0,0,0.172727273,0,0,0,0,0,0,0,0.036363636,0,0,0.009090909,0,0,0,
28-Sep,0,0,0,0.033333333,0.185714286,0,0,0,0,0,0.05,0,0.05,0,0.144444444,0,0,0.118181818,0,0,0,0.072727273,0,0,0,0.354545455,0,0,0,0,0.009090909,0,
29-Sep,0,0,0,0.033333333,0.157142857,0,0,0,0,0,0.025,0,0.025,0,0.133333333,0,0,0.036363636,0,0,0,0.045454546,0,0,0,0.290909091,0,0,0,0,0,0,
30-Sep,0,0,0,0.15,0.1,0,0,0,0,0,0.0375,0,0,0,0.133333333,0,0,0.018181818,0,0,0,0.036363636,0.072727273,0,0,0.090909091,0,0,0,0,0,0,
